geometry,POI,address,node,nearest_sap,destination,sap_name,routes,walking_distance,WT,service_frequency,AWT,TAT,EDF,weighing_factor,accessibility_index,pop_density_per_sq_km,ZONE_NAME,WARD_NO
"POLYGON ((75.87917832220431 26.79911597218202, 75.87924794291361 26.808143751186336, 75.88930881887626 26.80808090749798, 75.88923840177996 26.799053152984047, 75.87917832220431 26.79911597218202))",POINT (75.88424337144527 26.803598536757036),,11085189878,POINT (587442.9991113998 2968600.4894107366),4750757648.0,SECTOR.4,27A,6271,104.51666645763332,30.0,19.0,123.51666645763332,0.2428822025430075,0.5,0.1214411012715037,4127.213848731749,,
"POLYGON ((75.87924794291361 26.808143751186336, 75.8793175963665 26.81717151850803, 75.88937926909063 26.81710865032553, 75.88930881887626 26.80808090749798, 75.87924794291361 26.808143751186336))",POINT (75.88431340681349 26.812626297709077),,4815504629,POINT (587442.9991113998 2968600.4894107366),4750757648.0,SECTOR.4,27A,6003,100.0499997999,30.0,19.0,119.0499997999,0.2519949605243527,0.5,0.1259974802621763,4127.213848731749,,
"POLYGON ((75.8793175963665 26.81717151850803, 75.87938728257416 26.826199274144383, 75.88944975243436 26.826136381463957, 75.88937926909063 26.81710865032553, 75.8793175963665 26.81717151850803))",POINT (75.88438347511814 26.82165404697525),,11575859044,POINT (587442.9991113998 2968600.4894107366),4750757648.0,SECTOR.4,27A,3845,64.08333320516667,30.0,19.0,83.08333320516667,0.3610832503062648,0.5,0.1805416251531324,4127.213848731749,,
"POLYGON ((75.87938728257416 26.826199274144383, 75.87945700154776 26.835227018092645, 75.88952026891882 26.83516410091051, 75.88944975243436 26.826136381463957, 75.87938728257416 26.826199274144383))",POINT (75.8844535763705 26.830681784552826),,8610114274,POINT (587442.9991113998 2968600.4894107366),4750757648.0,SECTOR.4,27A,3302,55.033333223266666,30.0,19.0,74.03333322326667,0.405222873182371,0.5,0.2026114365911855,4127.213848731749,,
"POLYGON ((75.87945700154776 26.835227018092645, 75.87952675329852 26.844254750350075, 75.88959081855528 26.84419180866244, 75.88952026891882 26.83516410091051, 75.87945700154776 26.835227018092645))",POINT (75.88452371058182 26.83970951043905),,4750784838,POINT (587442.9991113998 2968600.4894107366),4750757648.0,SECTOR.4,27A,673,11.216666644233332,30.0,19.0,30.21666664423333,0.992829564995228,0.5,0.496414782497614,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.87952675329852 26.844254750350075, 75.87959653783763 26.853282470913918, 75.88966140135511 26.853219504717014, 75.88959081855528 26.84419180866244, 75.87952675329852 26.844254750350075))",POINT (75.88459387776336 26.84873722463118),,8610694625,POINT (588739.5962205204 2971110.852169909),4748469596.0,VIDHIYA MOD,"9A, 27A, AC7, 4A, AC8",1823,30.383333272566663,8.0,8.0,38.38333327256667,0.7815892326746307,1.0,0.7815892326746307,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.87959653783763 26.853282470913918, 75.87966635517631 26.862310179781467, 75.88973201732965 26.86224718907149, 75.88966140135511 26.853219504717014, 75.87959653783763 26.853282470913918))",POINT (75.8846640779264 26.85776492712648),,8610775347,POINT (588739.5962205204 2971110.852169909),4748469596.0,VIDHIYA MOD,"9A, 27A, AC7, 4A, AC8",1103,18.383333296566665,8.0,8.0,26.383333296566665,1.1370814924247643,1.0,1.1370814924247643,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.87966635517631 26.862310179781467, 75.8797362053258 26.871337876949937, 75.88980266649023 26.871274861723105, 75.88973201732965 26.86224718907149, 75.87966635517631 26.862310179781467))",POINT (75.88473431108223 26.866792617922197),,8631164336,POINT (588588.3506244372 2972005.478080185),4744367845.0,LUNIYAWAS,"9A, 27A, AC7, 4A, AC8",838,13.966666638733331,8.0,8.0,21.966666638733333,1.36570561630419,1.0,1.36570561630419,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.8797362053258 26.871337876949937, 75.87980608829729 26.88036556241662, 75.88987334884823 26.880302522669137, 75.88980266649023 26.871274861723105, 75.8797362053258 26.871337876949937))",POINT (75.88480457724211 26.8758202970156),,8634576993,POINT (587178.9510524382 2973599.4849131075),4746885061.0,MACHCH KI PIPALI,4A,1421,23.683333285966665,20.0,14.0,37.68333328596667,0.7961079178516314,0.5,0.3980539589258157,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.87980608829729 26.88036556241662, 75.87987600410204 26.889393236178773, 75.88994406441499 26.88933017190685, 75.88987334884823 26.880302522669137, 75.87980608829729 26.88036556241662))",POINT (75.88487487641736 26.884847964403946),,8620468727,POINT (587807.317894435 2974368.170802405),5585561544.0,PREM NAGAR,1A,517,8.616666649433332,20.0,14.0,22.61666664943333,1.3264554173703424,0.5,0.6632277086851712,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.87987600410204 26.889393236178773, 75.8799459527513 26.898420898233645, 75.89001481320192 26.89835780943349, 75.88994406441499 26.88933017190685, 75.87987600410204 26.889393236178773))",POINT (75.88494520861929 26.89387562008451),,4750492949,POINT (587807.317894435 2974368.170802405),5585561544.0,PREM NAGAR,1A,952,15.866666634933331,20.0,14.0,29.86666663493333,1.004464286781529,0.5,0.5022321433907645,2977.263986041662,ADARSH NAGAR,49
"POLYGON ((75.8799459527513 26.898420898233645, 75.8800159342563 26.907448548578518, 75.89008559522034 26.907385435246333, 75.89001481320192 26.89835780943349, 75.8799459527513 26.898420898233645))",POINT (75.88501557385919 26.902903264054533),,4763444059,POINT (587807.317894435 2974368.170802405),5585561544.0,PREM NAGAR,1A,1885,31.41666660383333,20.0,14.0,45.416666603833335,0.6605504596294588,0.5,0.3302752298147294,2977.263986041662,ADARSH NAGAR,49
"POLYGON ((75.8800159342563 26.907448548578518, 75.88008594862832 26.91647618721065, 75.8901564104817 26.916413049342633, 75.89008559522034 26.907385435246333, 75.8800159342563 26.907448548578518))",POINT (75.88508597214839 26.911930896311286),,8610041496,POINT (586899.2125736783 2974623.9485556087),5585569073.0,MURGI KHANA,1A,2836,47.26666657213333,20.0,14.0,61.26666657213333,0.4896626775781738,0.5,0.2448313387890869,2977.263986041662,ADARSH NAGAR,49
"POLYGON ((75.88015599587861 26.925503814127314, 75.88022607601845 26.93453142932578, 75.89029814077871 26.934468242374688, 75.89022725899734 26.92544065171966, 75.88015599587861 26.925503814127314))",POINT (75.88522686792001 26.929986125674066),,1007350674,POINT (588026.6741264729 2981164.744020535),4757303793.0,HARJI VIHAR,30,2109,35.1499999297,20.0,14.0,49.1499999297,0.610376399652278,0.5,0.305188199826139,4127.213848731749,,
"POLYGON ((75.88022607601845 26.93453142932578, 75.88029618905912 26.943559032803304, 75.89036905583718 26.943495821304953, 75.89029814077871 26.934468242374688, 75.88022607601845 26.93453142932578))",POINT (75.88529736542509 26.93901372277463),,1007350605,POINT (588026.6741264729 2981164.744020535),4757303793.0,HARJI VIHAR,30,1503,25.0499999499,20.0,14.0,39.0499999499,0.7682458396540107,0.5,0.3841229198270053,3711.0757702187475,HAWA MAHAL,76
"POLYGON ((75.88029618905912 26.943559032803304, 75.8803663350119 26.952586624557174, 75.89044000418421 26.95252338850776, 75.89036905583718 26.943495821304953, 75.88029618905912 26.943559032803304))",POINT (75.88536789602482 26.948041308150987),,8621736853,POINT (588026.6741264729 2981164.744020535),4757303793.0,HARJI VIHAR,30,244,4.066666658533333,20.0,14.0,18.06666665853333,1.6605166059135903,0.5,0.8302583029567953,3711.0757702187475,HAWA MAHAL,76
"POLYGON ((75.8803663350119 26.952586624557174, 75.88043651388809 26.96161420458464, 75.89051098583116 26.96155094398037, 75.89044000418421 26.95252338850776, 75.8803663350119 26.952586624557174))",POINT (75.88543845973055 26.957068881800428),,4802937200,POINT (588026.6741264729 2981164.744020535),4757303793.0,HARJI VIHAR,30,640,10.666666645333333,20.0,14.0,24.666666645333333,1.2162162172680788,0.5,0.6081081086340394,4127.213848731749,,
"POLYGON ((75.88944975243436 26.826136381463957, 75.88952026891882 26.83516410091051, 75.89958350313783 26.83510046808489, 75.89951218915388 26.826072773418705, 75.88944975243436 26.826136381463957))",POINT (75.89451642841294 26.83061852186883),,8609313476,POINT (589239.5428538618 2968639.3283451637),8046200796.0,RAILWAY PHATAK,"9A, AC2, 4A, AC8",5740,95.66666647533332,8.0,8.0,103.66666647533332,0.2893890680582293,1.0,0.2893890680582293,4127.213848731749,,
"POLYGON ((75.88952026891882 26.83516410091051, 75.88959081855528 26.84419180866244, 75.89965485064867 26.844128151052615, 75.89958350313783 26.83510046808489, 75.88952026891882 26.83516410091051))",POINT (75.89458736031688 26.839646223112105),,8046251534,POINT (589218.4437619437 2968700.1027040426),3833792418.0,DANTLI PHATAK,"9A, AC7, 4A, AC8",650,10.833333311666664,8.0,8.0,18.833333311666664,1.5929203558148644,1.0,1.5929203558148644,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.88959081855528 26.84419180866244, 75.88966140135511 26.853219504717014, 75.8997262316979 26.853155822319167, 75.89965485064867 26.844128151052615, 75.88959081855528 26.84419180866244))",POINT (75.89465832556597 26.848673912657482),,4748469764,POINT (588739.5962205204 2971110.852169909),4748469596.0,VIDHIYA MOD,"9A, 27A, AC7, 4A, AC8",1422,23.6999999526,8.0,8.0,31.6999999526,0.9463722411627143,1.0,0.9463722411627143,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.88966140135511 26.853219504717014, 75.88973201732965 26.86224718907149, 75.89979764629693 26.86218348188178, 75.8997262316979 26.853155822319167, 75.88966140135511 26.853219504717014))",POINT (75.89472932417162 26.857701590502224),,4748457164,POINT (588739.5962205204 2971110.852169909),4748469596.0,VIDHIYA MOD,"9A, 27A, AC7, 4A, AC8",196,3.266666660133333,8.0,8.0,11.266666660133334,2.662721895035188,1.0,2.662721895035188,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.88973201732965 26.86224718907149, 75.88980266649023 26.871274861723105, 75.89986909445726 26.871211129737702, 75.89979764629693 26.86218348188178, 75.88973201732965 26.86224718907149))",POINT (75.89480035614524 26.866729256643573),,8634385028,POINT (588588.3506244372 2972005.478080185),4744367845.0,LUNIYAWAS,"9A, 27A, AC7, 4A, AC8",419,6.9833333193666665,8.0,8.0,14.983333319366666,2.002224695970928,1.0,2.002224695970928,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.88980266649023 26.871274861723105, 75.88987334884823 26.880302522669137, 75.8999405761904 26.880238765884215, 75.89986909445726 26.871211129737702, 75.88980266649023 26.871274861723105))",POINT (75.89487142149825 26.875756911078803),,8634542930,POINT (588588.3506244372 2972005.478080185),4744367845.0,LUNIYAWAS,"9A, 27A, AC7, 4A, AC8",1080,17.999999964,8.0,8.0,25.999999964,1.1538461554437869,1.0,1.1538461554437869,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.88987334884823 26.880302522669137, 75.88994406441499 26.88933017190685, 75.9000120915078 26.889266390318568, 75.8999405761904 26.880238765884215, 75.88987334884823 26.880302522669137))",POINT (75.89494252024208 26.884784553805147),,8635107368,POINT (588548.8098252303 2974123.9116391605),4763455805.0,BALTI FACTOR,1A,965,16.083333301166665,20.0,14.0,30.083333301166665,0.9972299179637972,0.5,0.4986149589818985,2977.263986041662,ADARSH NAGAR,49
"POLYGON ((75.88994406441499 26.88933017190685, 75.89001481320192 26.89835780943349, 75.90008364042099 26.898294003037996, 75.9000120915078 26.889266390318568, 75.88994406441499 26.88933017190685))",POINT (75.89501365238814 26.8938121848199),,8637002899,POINT (588548.8098252303 2974123.9116391605),4763455805.0,BALTI FACTOR,1A,1182,19.6999999606,20.0,14.0,33.6999999606,0.8902077161743083,0.5,0.4451038580871541,2977.263986041662,ADARSH NAGAR,49
"POLYGON ((75.89001481320192 26.89835780943349, 75.89008559522034 26.907385435246333, 75.90015522294148 26.907321604039794, 75.90008364042099 26.898294003037996, 75.89001481320192 26.89835780943349))",POINT (75.8950848179479 26.90283980412029),,4780658883,POINT (588273.0289753961 2974244.154053357),4750287940.0,NEELKANTH PARADISE,1A,1991,33.18333326696666,20.0,14.0,47.18333326696666,0.6358177331444106,0.5,0.3179088665722053,2977.263986041662,ADARSH NAGAR,49
"POLYGON ((75.89008559522034 26.907385435246333, 75.8901564104817 26.916413049342633, 75.90022683908077 26.91634919332121, 75.90015522294148 26.907321604039794, 75.89008559522034 26.907385435246333))",POINT (75.8951560169328 26.9118674117036),,4800240816,POINT (588273.0289753961 2974244.154053357),4750287940.0,NEELKANTH PARADISE,1A,2998,49.96666656673333,20.0,14.0,63.96666656673333,0.468994268580534,0.5,0.234497134290267,4127.213848731749,,
"POLYGON ((75.89022725899734 26.92544065171966, 75.89029814077871 26.934468242374688, 75.90037017226187 26.934404336711943, 75.90029848885038 26.925376770879506, 75.89022725899734 26.92544065171966))",POINT (75.89529851522381 26.929922591708014),,5314464814,POINT (588026.6741264729 2981164.744020535),4757303793.0,HARJI VIHAR,30,2946,49.0999999018,20.0,14.0,63.0999999018,0.4754358169047195,0.5,0.2377179084523597,4127.213848731749,,
"POLYGON ((75.89029814077871 26.934468242374688, 75.89036905583718 26.943495821304953, 75.90044188932674 26.943431890815784, 75.90037017226187 26.934404336711943, 75.89029814077871 26.934468242374688))",POINT (75.89536981455285 26.938950164123646),,4802978885,POINT (588026.6741264729 2981164.744020535),4757303793.0,HARJI VIHAR,30,2117,35.28333326276667,20.0,14.0,49.28333326276667,0.6087250600532099,0.5,0.3043625300266049,3711.0757702187475,HAWA MAHAL,76
"POLYGON ((75.89036905583718 26.943495821304953, 75.89044000418421 26.95252338850776, 75.90051364005656 26.952459433188316, 75.90044188932674 26.943431890815784, 75.89036905583718 26.943495821304953))",POINT (75.8954411473529 26.947977724811246),,8620401693,POINT (588026.6741264729 2981164.744020535),4757303793.0,HARJI VIHAR,30,1051,17.51666663163333,20.0,14.0,31.51666663163333,0.9518773146487816,0.5,0.4759386573243908,3711.0757702187475,HAWA MAHAL,76
"POLYGON ((75.89044000418421 26.95252338850776, 75.89051098583116 26.96155094398037, 75.90058542446288 26.96148696382678, 75.90051364005656 26.952459433188316, 75.89044000418421 26.95252338850776))",POINT (75.89551251363542 26.957005273768097),,8620643836,POINT (588026.6741264729 2981164.744020535),4757303793.0,HARJI VIHAR,30,723,12.0499999759,20.0,14.0,26.0499999759,1.1516314789924882,0.5,0.5758157394962441,4127.213848731749,,
"POLYGON ((75.89951218915388 26.826072773418705, 75.89958350313783 26.83510046808489, 75.90964670382996 26.83503611962479, 75.90957459235794 26.82600845001764, 75.89951218915388 26.826072773418705))",POINT (75.90457924712163 26.830554543685164),,8610089253,POINT (589239.5428538618 2968639.3283451637),8046200796.0,RAILWAY PHATAK,"9A, AC2, 4A, AC8",520,8.666666649333333,8.0,8.0,16.666666649333333,1.800000001872,1.0,1.800000001872,4127.213848731749,,
"POLYGON ((75.89958350313783 26.83510046808489, 75.89965485064867 26.844128151052615, 75.90971884920374 26.844063777529616, 75.90964670382996 26.83503611962479, 75.89958350313783 26.83510046808489))",POINT (75.90465097670678 26.839582220006818),,8610089256,POINT (589218.4437619437 2968700.1027040426),3833792418.0,DANTLI PHATAK,"9A, AC7, 4A, AC8",1009,16.816666633033332,8.0,8.0,24.81666663303333,1.208865011712216,1.0,1.208865011712216,4127.213848731749,,
"POLYGON ((75.89965485064867 26.844128151052615, 75.8997262316979 26.853155822319167, 75.90979102849084 26.85309142372938, 75.90971884920374 26.844063777529616, 75.89965485064867 26.844128151052615))",POINT (75.90472274001202 26.848609884626722),,8632210799,POINT (589218.4437619437 2968700.1027040426),3833792418.0,DANTLI PHATAK,"9A, AC7, 4A, AC8",1916,31.933333269466665,8.0,8.0,39.933333269466665,0.7512520880128539,1.0,0.7512520880128539,4127.213848731749,,
"POLYGON ((75.8997262316979 26.853155822319167, 75.89979764629693 26.86218348188178, 75.9098632417029 26.86211905822135, 75.90979102849084 26.85309142372938, 75.8997262316979 26.853155822319167))",POINT (75.90479453704887 26.85763753754213),,8631290138,POINT (588739.5962205204 2971110.852169909),4748469596.0,VIDHIYA MOD,"9A, 27A, AC7, 4A, AC8",1505,25.083333283166667,8.0,8.0,33.08333328316667,0.9068010089317234,1.0,0.9068010089317234,4127.213848731749,,
"POLYGON ((75.89979764629693 26.86218348188178, 75.89986909445726 26.871211129737702, 75.9099354888515 26.871146681002756, 75.9098632417029 26.86211905822135, 75.89979764629693 26.86218348188178))",POINT (75.90486636782887 26.866665178750303),,8634149024,POINT (588588.3506244372 2972005.478080185),4744367845.0,LUNIYAWAS,"9A, 27A, AC7, 4A, AC8",1648,27.46666661173333,8.0,8.0,35.46666661173333,0.8458646629642717,1.0,0.8458646629642717,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.89986909445726 26.871211129737702, 75.8999405761904 26.880238765884215, 75.91000776994827 26.880174292070862, 75.9099354888515 26.871146681002756, 75.89986909445726 26.871211129737702))",POINT (75.90493823236359 26.87569280824849),,4763790209,POINT (589553.5711371743 2973821.5281249755),8634730203.0,TILAK HOSPITAL,1A,1400,23.333333286666665,20.0,14.0,37.333333286666665,0.8035714295758929,0.5,0.4017857147879464,4127.213848731749,,
"POLYGON ((75.8999405761904 26.880238765884215, 75.9000120915078 26.889266390318568, 75.91008008500482 26.889201891422925, 75.91000776994827 26.880174292070862, 75.8999405761904 26.880238765884215))",POINT (75.90501013066455 26.88472042603395),,8634730201,POINT (589553.5711371743 2973821.5281249755),8634730203.0,TILAK HOSPITAL,1A,133,2.216666662233333,20.0,14.0,16.216666662233333,1.849948613044282,0.5,0.924974306522141,4127.213848731749,,
"POLYGON ((75.9000120915078 26.889266390318568, 75.90008364042099 26.898294003037996, 75.9101524340328 26.8982294790562, 75.91008008500482 26.889201891422925, 75.9000120915078 26.889266390318568))",POINT (75.90508206274333 26.893748032103947),,3935955137,POINT (589553.5711371743 2973821.5281249755),8634730203.0,TILAK HOSPITAL,1A,2534,42.23333324886666,20.0,14.0,56.23333324886666,0.5334914056620434,0.5,0.2667457028310217,2977.263986041662,ADARSH NAGAR,49
